symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
DIS,2019-08-27 00:00:00+00:00,134.49,135.99,134.19,135.77,6015348,133.2556208503,134.7418535165,132.9583743171,134.5238727255,6015348,0.0,1.0
DIS,2019-08-28 00:00:00+00:00,136.55,136.73,133.52,134.06,5949912,135.2967137119,135.4750616318,132.2945237262,132.829567486,5949912,0.0,1.0
DIS,2019-08-29 00:00:00+00:00,137.84,138.68,137.42,138.12,6536300,136.5748738048,137.4071640979,136.1587286583,136.8523039025,6536300,0.0,1.0
DIS,2019-08-30 00:00:00+00:00,137.26,138.5,136.76,138.29,5621951,136.0001971739,137.2288161779,135.5047862851,137.0207436047,5621951,0.0,1.0
DIS,2019-09-03 00:00:00+00:00,136.31,136.42,135.06,136.37,5997096,135.0589164853,135.1679068808,133.8203892635,135.1183657919,5997096,0.0,1.0
DIS,2019-09-04 00:00:00+00:00,137.89,138.2,136.39,136.74,4285342,136.6244148937,136.9315696447,135.1381822275,135.4849698496,4285342,0.0,1.0
DIS,2019-09-05 00:00:00+00:00,138.84,139.27,138.32,138.92,5143512,137.5656955823,137.9917489466,137.050468258,137.6449613245,5143512,0.0,1.0
DIS,2019-09-06 00:00:00+00:00,139.55,139.81,138.25,139.13,4089264,138.2691790443,138.5267927064,136.9811107336,137.8530338977,4089264,0.0,1.0
DIS,2019-09-09 00:00:00+00:00,138.83,140.08,138.48,139.58,5438549,137.5557873645,138.7943145863,137.2089997424,138.2989036976,5438549,0.0,1.0
DIS,2019-09-10 00:00:00+00:00,135.79,138.44,134.58,138.12,10967205,134.543689161,137.1693668713,133.3447948103,136.8523039025,10967205,0.0,1.0
DIS,2019-09-11 00:00:00+00:00,136.19,136.24,134.93,135.56,7885699,134.940017872,134.9895589609,133.6915824324,134.3158001522,7885699,0.0,1.0
DIS,2019-09-12 00:00:00+00:00,137.5,138.67,136.54,136.84,7330915,136.2379944005,137.3972558801,135.2868054941,135.5840520273,7330915,0.0,1.0
DIS,2019-09-13 00:00:00+00:00,138.02,138.22,137.11,137.85,5207075,136.7532217247,136.9513860802,135.8515739073,136.5847820226,5207075,0.0,1.0
DIS,2019-09-16 00:00:00+00:00,135.8,137.24,135.3,136.29,6321656,134.5535973788,135.9803807383,134.0581864901,135.0391000497,6321656,0.0,1.0
DIS,2019-09-17 00:00:00+00:00,136.31,136.73,135.67,135.8,4758494,135.0589164853,135.4750616318,134.4247905477,134.5535973788,4758494,0.0,1.0
DIS,2019-09-18 00:00:00+00:00,136.8,137.07,135.72,136.41,6892378,135.5444191562,135.8119410362,134.4743316366,135.157998663,6892378,0.0,1.0
DIS,2019-09-19 00:00:00+00:00,133.3,137.36,133.0,137.0,12579374,132.0765429351,136.0992793516,131.7792964019,135.7425835117,12579374,0.0,1.0
DIS,2019-09-20 00:00:00+00:00,132.27,133.23,131.61,133.03,25635208,131.0559965044,132.0071854107,130.4020541312,131.8090210552,25635208,0.0,1.0
DIS,2019-09-23 00:00:00+00:00,132.46,132.89,131.89,131.99,6130634,131.2442526421,131.6703060064,130.6794842289,130.7785664067,6130634,0.0,1.0
DIS,2019-09-24 00:00:00+00:00,131.97,134.15,131.5,134.01,11932164,130.7587499711,132.918741446,130.2930637357,132.7800263971,11932164,0.0,1.0
DIS,2019-09-25 00:00:00+00:00,133.09,133.42,131.22,131.79,6611184,131.8684703619,132.1954415484,130.015633638,130.5804020512,6611184,0.0,1.0
DIS,2019-09-26 00:00:00+00:00,131.27,133.3,129.06,133.14,11847316,130.0651747269,132.0765429351,127.8754585987,131.9180114507,11847316,0.0,1.0
DIS,2019-09-27 00:00:00+00:00,129.96,131.0,128.92,130.1,8401028,128.7671981984,129.797652847,127.7367435499,128.9059132473,8401028,0.0,1.0
DIS,2019-09-30 00:00:00+00:00,130.32,130.86,129.82,130.35,5843756,129.1238940383,129.6589377981,128.6284831496,129.1536186916,5843756,0.0,1.0
DIS,2019-10-01 00:00:00+00:00,129.55,131.78,129.51,130.8,6010393,128.3609612697,130.5704938334,128.3213283986,129.5994884915,6010393,0.0,1.0
DIS,2019-10-02 00:00:00+00:00,129.14,129.22,127.57,128.51,8340051,127.9547243409,128.0339900831,126.3991341503,127.3305066211,8340051,0.0,1.0
DIS,2019-10-03 00:00:00+00:00,128.15,129.43,127.54,128.6,8630658,126.9738107812,128.2420626564,126.369409497,127.4196805811,8630658,0.0,1.0
DIS,2019-10-04 00:00:00+00:00,130.27,130.44,128.61,128.69,6800320,129.0743529494,129.2427926516,127.4295887989,127.5088545411,6800320,0.0,1.0
DIS,2019-10-07 00:00:00+00:00,130.9,131.57,129.04,130.27,5836642,129.6985706692,130.3624212601,127.8556421632,129.0743529494,5836642,0.0,1.0
DIS,2019-10-08 00:00:00+00:00,128.47,130.04,128.37,129.9,6775551,127.29087375,128.8464639406,127.1917915723,128.7077488918,6775551,0.0,1.0
DIS,2019-10-09 00:00:00+00:00,129.33,129.85,128.06,129.1,5030849,128.1429804786,128.6582078029,126.8846368213,127.9150914698,5030849,0.0,1.0
DIS,2019-10-10 00:00:00+00:00,129.34,130.14,128.88,129.22,4579757,128.1528886964,128.9455461184,127.6971106788,128.0339900831,4579757,0.0,1.0
DIS,2019-10-11 00:00:00+00:00,130.02,130.99,129.84,130.3,6807277,128.8266475051,129.7877446292,128.6482995851,129.1040776028,6807277,0.0,1.0
DIS,2019-10-14 00:00:00+00:00,129.7,130.3,129.48,130.13,3751724,128.5095845363,129.1040776028,128.2916037453,128.9356379006,3751724,0.0,1.0
DIS,2019-10-15 00:00:00+00:00,129.76,130.89,129.4,130.01,5935185,128.5690338429,129.6886624515,128.2123380031,128.8167392873,5935185,0.0,1.0
DIS,2019-10-16 00:00:00+00:00,130.86,131.83,129.7,129.76,7664057,129.6589377981,130.6200349223,128.5095845363,128.5690338429,7664057,0.0,1.0
DIS,2019-10-17 00:00:00+00:00,132.37,133.44,130.51,132.53,8034234,131.1550786821,132.215257984,129.312150176,131.3136101665,8034234,0.0,1.0
DIS,2019-10-18 00:00:00+00:00,130.89,133.16,130.89,132.37,8693797,129.6886624515,131.9378278863,129.6886624515,131.1550786821,8693797,0.0,1.0
DIS,2019-10-21 00:00:00+00:00,130.26,131.73,130.02,131.44,7389687,129.0644447317,130.5209527445,128.8266475051,130.2336144291,7389687,0.0,1.0
DIS,2019-10-22 00:00:00+00:00,132.4,133.68,132.1,133.15,10538705,131.1848033354,132.4530552106,130.8875568022,131.9279196685,10538705,0.0,1.0
DIS,2019-10-23 00:00:00+00:00,131.13,132.68,130.76,132.45,7069228,129.9264596781,131.4622334331,129.5598556204,131.2343444243,7069228,0.0,1.0
DIS,2019-10-24 00:00:00+00:00,130.26,131.7,129.63,131.52,6786416,129.0644447317,130.4912280912,128.4402270119,130.3128801713,6786416,0.0,1.0
DIS,2019-10-25 00:00:00+00:00,130.9,131.76,130.03,130.5,6692690,129.6985706692,130.5506773979,128.8365557229,129.3022419583,6692690,0.0,1.0
DIS,2019-10-28 00:00:00+00:00,130.53,132.08,130.14,131.45,8937597,129.3319666116,130.8677403666,128.9455461184,130.2435226468,8937597,0.0,1.0
DIS,2019-10-29 00:00:00+00:00,129.48,130.77,129.44,130.5,9299563,128.2916037453,129.5697638382,128.2519708742,129.3022419583,9299563,0.0,1.0
DIS,2019-10-30 00:00:00+00:00,129.6,130.31,129.15,129.69,10875830,128.4105023585,129.1139858205,127.9646325587,128.4996763185,10875830,0.0,1.0
DIS,2019-10-31 00:00:00+00:00,129.92,130.15,128.75,129.53,9619635,128.7275653273,128.9554543361,127.5683038477,128.3411448341,9619635,0.0,1.0
DIS,2019-11-01 00:00:00+00:00,132.75,132.8,130.51,130.99,8499629,131.5315909575,131.5811320464,129.312150176,129.7877446292,8499629,0.0,1.0
DIS,2019-11-04 00:00:00+00:00,132.92,134.14,132.47,134.12,7624173,131.7000306597,132.9088332282,131.2541608599,132.8890167927,7624173,0.0,1.0
DIS,2019-11-05 00:00:00+00:00,131.45,132.77,130.89,132.77,7396932,130.2435226468,131.5514073931,129.6886624515,131.5514073931,7396932,0.0,1.0
DIS,2019-11-06 00:00:00+00:00,131.27,131.66,130.66,131.6,9108846,130.0651747269,130.4515952201,129.4607734427,130.3921459135,9108846,0.0,1.0
DIS,2019-11-07 00:00:00+00:00,132.96,133.7,131.75,132.35,17811243,131.7396635308,132.4728716461,130.5407691801,131.1352622466,17811243,0.0,1.0
DIS,2019-11-08 00:00:00+00:00,137.96,140.25,136.74,140.22,24168645,136.6937724181,138.9627542885,135.4849698496,138.9330296352,24168645,0.0,1.0
DIS,2019-11-11 00:00:00+00:00,136.74,138.56,136.21,137.5,10137834,135.4849698496,137.2882654846,134.9598343075,136.2379944005,10137834,0.0,1.0
DIS,2019-11-12 00:00:00+00:00,138.58,139.34,136.74,138.03,17262295,137.3080819201,138.061106471,135.4849698496,136.7631299425,17262295,0.0,1.0
DIS,2019-11-13 00:00:00+00:00,148.72,149.92,136.84,138.58,46343193,147.3550147435,148.5440008765,135.5840520273,137.3080819201,46343193,0.0,1.0
DIS,2019-11-14 00:00:00+00:00,147.15,150.63,146.28,148.0,28390016,145.7994245529,149.2474843385,144.9374096065,146.6416230638,28390016,0.0,1.0
DIS,2019-11-15 00:00:00+00:00,144.67,147.2,144.21,147.14,13732455,143.3421865448,145.8489656418,142.8864085272,145.7895163352,13732455,0.0,1.0
DIS,2019-11-18 00:00:00+00:00,147.65,149.04,143.69,144.75,15352426,146.2948354417,147.6720777123,142.3711812029,143.421452287,15352426,0.0,1.0
DIS,2019-11-19 00:00:00+00:00,148.38,149.48,146.8,148.18,11502354,147.0181353392,148.1080392944,145.4526369308,146.8199709837,11502354,0.0,1.0
DIS,2019-11-20 00:00:00+00:00,146.93,148.99,146.03,148.09,9447779,145.5814437619,147.6225366235,144.6897041622,146.7307970237,9447779,0.0,1.0
DIS,2019-11-21 00:00:00+00:00,146.9,147.47,146.26,147.16,6236601,145.5517191086,146.1164875217,144.917593171,145.8093327707,6236601,0.0,1.0
DIS,2019-11-22 00:00:00+00:00,148.29,149.44,146.68,147.21,9626548,146.9289613792,148.0684064233,145.3337383175,145.8588738596,9626548,0.0,1.0
DIS,2019-11-25 00:00:00+00:00,149.69,150.21,147.7,148.8,11316608,148.3161118677,148.831339192,146.3443765305,147.4342804857,11316608,0.0,1.0
DIS,2019-11-26 00:00:00+00:00,151.64,153.41,150.61,151.75,24953532,150.2482143337,152.0019688798,149.2276679029,150.3572047292,24953532,0.0,1.0
DIS,2019-11-27 00:00:00+00:00,151.48,152.57,151.15,152.3,6154562,150.0896828493,151.1696785868,149.7627116628,150.9021567068,6154562,0.0,1.0
DIS,2019-11-29 00:00:00+00:00,151.58,152.47,151.01,151.48,6284938,150.1887650271,151.070596409,149.6239966139,150.0896828493,6284938,0.0,1.0
DIS,2019-12-02 00:00:00+00:00,150.62,152.97,149.1,152.94,10349951,149.2375761207,151.5660072977,147.731527019,151.5362826444,10349951,0.0,1.0
DIS,2019-12-03 00:00:00+00:00,148.58,149.11,146.87,147.74,9386499,147.2162996947,147.7414352368,145.5219944552,146.3840094016,9386499,0.0,1.0
DIS,2019-12-04 00:00:00+00:00,148.28,149.33,148.18,149.3,7684268,146.9190531615,147.9594160278,146.8199709837,147.9296913745,7684268,0.0,1.0
DIS,2019-12-05 00:00:00+00:00,147.44,148.83,147.1,148.69,7363230,146.0867628684,147.4640051391,145.7498834641,147.3252900902,7363230,0.0,1.0
DIS,2019-12-06 00:00:00+00:00,147.66,148.61,147.18,148.4,7084901,146.3047436594,147.246024348,145.8291492063,147.0379517748,7084901,0.0,1.0
DIS,2019-12-09 00:00:00+00:00,146.21,148.51,145.4,147.96,11514410,144.8680520821,147.1469421703,144.0654864424,146.6019901927,11514410,0.0,1.0
DIS,2019-12-10 00:00:00+00:00,146.1,146.85,145.05,145.26,7083337,144.7590616866,145.5021780197,143.7186988203,143.9267713935,7083337,0.0,1.0
DIS,2019-12-11 00:00:00+00:00,147.59,147.89,146.76,147.39,6851711,146.235386135,146.5326326683,145.4130040597,146.0372217795,6851711,0.0,1.0
DIS,2019-12-12 00:00:00+00:00,147.76,148.93,147.25,147.92,7743607,146.4038258372,147.5630873168,145.8985067307,146.5623573216,7743607,0.0,1.0
DIS,2019-12-13 00:00:00+00:00,146.38,147.8,146.31,147.43,9350107,145.9084149485,147.3238402062,145.8386404639,146.9550322165,9350107,0.88,1.0
DIS,2019-12-16 00:00:00+00:00,148.46,148.65,146.55,147.59,9133882,147.9817139175,148.1711018041,146.077867268,147.1145167526,9133882,0.0,1.0
DIS,2019-12-17 00:00:00+00:00,147.73,148.46,147.62,148.1,8775779,147.2540657216,147.9817139175,147.1444201031,147.6228737113,8775779,0.0,1.0
DIS,2019-12-18 00:00:00+00:00,146.26,147.95,146.19,147.77,9465601,145.7888015464,147.4733569588,145.7190270619,147.2939368557,9465601,0.0,1.0
DIS,2019-12-19 00:00:00+00:00,146.15,146.8,145.32,146.18,10243038,145.6791559278,146.3270618557,144.8518298969,145.7090592784,10243038,0.0,1.0
DIS,2019-12-20 00:00:00+00:00,146.88,147.88,145.77,147.15,12629924,146.4068041237,147.4035824742,145.3003801546,146.6759342784,12629924,0.0,1.0
DIS,2019-12-23 00:00:00+00:00,144.68,146.33,144.33,145.91,9313340,144.2138917526,145.8585760309,143.8650193299,145.4399291237,9313340,0.0,1.0
DIS,2019-12-24 00:00:00+00:00,145.29,145.43,144.45,144.58,3508541,144.8219265464,144.9614755155,143.984632732,144.1142139175,3508541,0.0,1.0
DIS,2019-12-26 00:00:00+00:00,145.7,145.86,145.17,145.4,4421594,145.2306056701,145.3900902062,144.7023131443,144.9315721649,4421594,0.0,1.0
DIS,2019-12-27 00:00:00+00:00,145.75,146.51,145.45,146.05,5494304,145.2804445876,146.037996134,144.9814110825,145.5794780928,5494304,0.0,1.0
DIS,2019-12-30 00:00:00+00:00,143.77,145.87,143.4,145.75,6602515,143.3068234536,145.4000579897,142.9380154639,145.2804445876,6602515,0.0,1.0
DIS,2019-12-31 00:00:00+00:00,144.63,144.77,143.26,143.67,5662700,144.1640528351,144.3036018041,142.7984664948,143.2071456186,5662700,0.0,1.0
DIS,2020-01-02 00:00:00+00:00,148.2,148.2,145.1,145.29,9501159,147.7225515464,147.7225515464,144.6325386598,144.8219265464,9501159,0.0,1.0
DIS,2020-01-03 00:00:00+00:00,146.5,147.9,146.05,146.4,7320163,146.0280283505,147.4235180412,145.5794780928,145.9283505155,7320163,0.0,1.0
DIS,2020-01-06 00:00:00+00:00,145.65,146.03,144.31,145.54,8257580,145.1807667526,145.5595425258,143.8450837629,145.071121134,8257580,0.0,1.0
DIS,2020-01-07 00:00:00+00:00,145.7,146.87,145.42,145.99,6908064,145.2306056701,146.3968363402,144.951507732,145.5196713918,6908064,0.0,1.0
DIS,2020-01-08 00:00:00+00:00,145.4,146.13,144.82,145.49,6984160,144.9315721649,145.6592203608,144.3534407216,145.0212822165,6984160,0.0,1.0
DIS,2020-01-09 00:00:00+00:00,144.83,146.63,144.61,146.47,6664102,144.3634085052,146.1576095361,144.144117268,145.998125,6664102,0.0,1.0
DIS,2020-01-10 00:00:00+00:00,144.62,145.5,144.26,145.3,5152527,144.1540850515,145.03125,143.7952448454,144.8318943299,5152527,0.0,1.0
DIS,2020-01-13 00:00:00+00:00,143.88,144.75,143.36,144.75,9921293,143.4164690722,144.2836662371,142.8981443299,144.2836662371,9921293,0.0,1.0
DIS,2020-01-14 00:00:00+00:00,145.2,146.72,142.29,143.41,14838554,144.7322164948,146.2473195876,141.8315914948,142.9479832474,14838554,0.0,1.0
DIS,2020-01-15 00:00:00+00:00,144.32,145.71,143.93,145.71,6808745,143.8550515464,145.2405734536,143.4663079897,145.2405734536,6808745,0.0,1.0
DIS,2020-01-16 00:00:00+00:00,145.12,145.43,144.44,145.09,6944167,144.6524742268,144.9614755155,143.9746649485,144.6225708763,6944167,0.0,1.0
DIS,2020-01-17 00:00:00+00:00,144.33,145.64,144.01,145.54,10350186,143.8650193299,145.1707989691,143.5460502577,145.071121134,10350186,0.0,1.0
DIS,2020-01-21 00:00:00+00:00,143.56,144.59,143.01,144.24,9247131,143.0975,144.124181701,142.5492719072,143.7753092784,9247131,0.0,1.0
DIS,2020-01-22 00:00:00+00:00,144.01,144.79,143.54,144.45,7548409,143.5460502577,144.3235373711,143.077564433,143.984632732,7548409,0.0,1.0
DIS,2020-01-23 00:00:00+00:00,142.2,143.61,140.65,143.6,11077968,141.7418814433,143.1473389175,140.196875,143.137371134,11077968,0.0,1.0
DIS,2020-01-24 00:00:00+00:00,140.08,142.25,139.2,141.4,13069594,139.6287113402,141.7917203608,138.7515463918,140.9444587629,13069594,0.0,1.0
DIS,2020-01-27 00:00:00+00:00,135.9,137.73,135.0,135.86,12811584,135.4621778351,137.2862822165,134.5650773196,135.422306701,12811584,0.0,1.0
DIS,2020-01-28 00:00:00+00:00,138.37,138.93,135.86,136.5,10382604,137.9242203608,138.4824162371,135.422306701,136.0602448454,10382604,0.0,1.0
DIS,2020-01-29 00:00:00+00:00,136.06,138.68,135.79,138.6,9381904,135.6216623711,138.2332216495,135.3525322165,138.1534793814,9381904,0.0,1.0
DIS,2020-01-30 00:00:00+00:00,137.81,137.85,134.83,135.09,11833700,137.3660244845,137.4058956186,134.395625,134.6547873711,11833700,0.0,1.0
DIS,2020-01-31 00:00:00+00:00,138.31,138.67,137.06,138.4,12356927,137.8644136598,138.223253866,136.6184407216,137.9541237113,12356927,0.0,1.0
DIS,2020-02-03 00:00:00+00:00,141.32,141.82,139.75,139.79,12620320,140.8647164948,141.3631056701,139.2997744845,139.3396456186,12620320,0.0,1.0
DIS,2020-02-04 00:00:00+00:00,144.73,145.59,143.25,145.49,23389682,144.2637306701,145.1209600515,142.7884987113,145.0212822165,23389682,0.0,1.0
DIS,2020-02-05 00:00:00+00:00,141.37,147.3,138.57,146.6,27816970,140.9145554124,146.8254510309,138.1235760309,146.1277061856,27816970,0.0,1.0
DIS,2020-02-06 00:00:00+00:00,142.7,143.95,141.22,141.92,9499655,142.2402706186,143.4862435567,140.7650386598,141.4627835052,9499655,0.0,1.0
DIS,2020-02-07 00:00:00+00:00,141.02,141.99,140.12,141.89,10939238,140.5656829897,141.5325579897,139.6685824742,141.4328801546,10939238,0.0,1.0
DIS,2020-02-10 00:00:00+00:00,142.59,142.59,140.46,141.03,8148315,142.130625,142.130625,140.0074871134,140.5756507732,8148315,0.0,1.0
DIS,2020-02-11 00:00:00+00:00,141.01,142.99,140.46,142.85,10785127,140.5557152062,142.5293363402,140.0074871134,142.3897873711,10785127,0.0,1.0
DIS,2020-02-12 00:00:00+00:00,141.85,142.22,140.87,141.34,8160547,141.3930090206,141.7618170103,140.4161662371,140.8846520619,8160547,0.0,1.0
DIS,2020-02-13 00:00:00+00:00,140.9,141.9,140.82,141.17,7539761,140.4460695876,141.4428479381,140.3663273196,140.7151997423,7539761,0.0,1.0
DIS,2020-02-14 00:00:00+00:00,139.54,141.28,139.13,141.1,9107260,139.0904510309,140.8248453608,138.6817719072,140.6454252577,9107260,0.0,1.0
DIS,2020-02-18 00:00:00+00:00,139.14,139.66,138.1,139.02,8214793,138.6917396907,139.210064433,137.6550902062,138.5721262887,8214793,0.0,1.0
DIS,2020-02-19 00:00:00+00:00,141.3,141.87,139.23,139.63,7074998,140.8447809278,141.4129445876,138.7814497423,139.1801610825,7074998,0.0,1.0
DIS,2020-02-20 00:00:00+00:00,140.37,141.63,138.85,141.63,5979169,139.9177770619,141.1737177835,138.4026739691,141.1737177835,5979169,0.0,1.0
DIS,2020-02-21 00:00:00+00:00,138.97,139.88,138.58,139.86,7720138,138.5222873711,139.4293556701,138.1335438144,139.4094201031,7720138,0.0,1.0
DIS,2020-02-24 00:00:00+00:00,133.01,134.44,131.21,132.9,19316292,132.5814884021,134.0068814433,130.7872873711,132.4718427835,19316292,0.0,1.0
DIS,2020-02-25 00:00:00+00:00,128.19,133.94,127.98,133.75,20950418,127.7770167526,133.508492268,127.567693299,133.3191043814,20950418,0.0,1.0
DIS,2020-02-26 00:00:00+00:00,123.36,128.37,122.13,126.12,31193566,122.9625773196,127.9564368557,121.7365399485,125.713685567,31193566,0.0,1.0
DIS,2020-02-27 00:00:00+00:00,118.04,122.9,117.92,119.81,30787750,117.6597164948,122.5040592784,117.5401030928,119.4240141753,30787750,0.0,1.0
DIS,2020-02-28 00:00:00+00:00,117.65,118.31,113.21,114.51,35387792,117.2709729381,117.9288466495,112.8452770619,114.1410889175,35387792,0.0,1.0
DIS,2020-03-02 00:00:00+00:00,119.98,119.98,116.03,119.13,21760231,119.5934664948,119.5934664948,115.6561920103,118.7462048969,21760231,0.0,1.0
DIS,2020-03-03 00:00:00+00:00,116.45,121.78,115.15,121.15,19514531,116.0748389175,121.3876675258,114.7790270619,120.7596971649,19514531,0.0,1.0
DIS,2020-03-04 00:00:00+00:00,119.18,119.24,115.48,118.96,13828233,118.7960438144,118.8558505155,115.1079639175,118.5767525773,13828233,0.0,1.0
DIS,2020-03-05 00:00:00+00:00,113.98,116.96,112.11,116.86,22380107,113.6127963918,116.5831958763,111.7488208763,116.4835180412,22380107,0.0,1.0
DIS,2020-03-06 00:00:00+00:00,115.27,115.87,110.32,110.76,22887950,114.8986404639,115.4967074742,109.9645876289,110.4031701031,22887950,0.0,1.0
DIS,2020-03-09 00:00:00+00:00,104.35,110.43,104.28,108.69,26180666,104.0138208763,110.0742332474,103.9440463918,108.3398389175,26180666,0.0,1.0
DIS,2020-03-10 00:00:00+00:00,111.46,111.58,102.43,108.1,24048509,111.1009149485,111.2205283505,102.1000064433,107.7517396907,24048509,0.0,1.0
DIS,2020-03-11 00:00:00+00:00,105.51,108.9,102.86,108.42,24680899,105.1700837629,108.5491623711,102.528621134,108.0707087629,24680899,0.0,1.0
DIS,2020-03-12 00:00:00+00:00,91.81,100.0,91.64,97.62,40273875,91.5142203608,99.6778350515,91.3447680412,97.3055025773,40273875,0.0,1.0
DIS,2020-03-13 00:00:00+00:00,102.52,102.87,92.25,100.78,40914584,102.1897164948,102.5385889175,91.9528028351,100.4553221649,40914584,0.0,1.0
DIS,2020-03-16 00:00:00+00:00,95.01,98.28,90.0,91.8,35326270,94.7039110825,97.9633762887,89.7100515464,91.5042525773,35326270,0.0,1.0
DIS,2020-03-17 00:00:00+00:00,93.53,97.46,91.15,95.8,27496593,93.2286791237,97.1460180412,90.8563466495,95.4913659794,27496593,0.0,1.0
DIS,2020-03-18 00:00:00+00:00,88.8,89.34,79.07,87.59,43554864,88.5139175258,89.0521778351,78.8152641753,87.3078157216,43554864,0.0,1.0
DIS,2020-03-19 00:00:00+00:00,94.93,97.4,85.11,88.0,30844124,94.6241688144,97.0862113402,84.8358054124,87.7164948454,30844124,0.0,1.0
DIS,2020-03-20 00:00:00+00:00,85.98,96.99,85.84,95.99,31924660,85.7030025773,96.6775322165,85.5634536082,95.680753866,31924660,0.0,1.0
DIS,2020-03-23 00:00:00+00:00,85.76,87.28,81.09,84.49,32198863,85.4837113402,86.998814433,80.8287564433,84.2178028351,32198863,0.0,1.0
DIS,2020-03-24 00:00:00+00:00,98.12,99.17,91.8,92.33,32478192,97.8038917526,98.8505090206,91.5042525773,92.0325451031,32478192,0.0,1.0
DIS,2020-03-25 00:00:00+00:00,100.73,105.92,95.51,100.66,28509973,100.4054832474,105.5787628866,95.2023002577,100.3357087629,28509973,0.0,1.0
DIS,2020-03-26 00:00:00+00:00,105.36,107.73,100.8,100.83,24515003,105.0205670103,107.382931701,100.475257732,100.5051610825,24515003,0.0,1.0
DIS,2020-03-27 00:00:00+00:00,96.4,101.49,95.54,100.45,30568561,96.0894329897,101.1630347938,95.2322036082,100.1263853093,30568561,0.0,1.0
DIS,2020-03-30 00:00:00+00:00,99.8,100.46,92.1,96.0,23107674,99.4784793814,100.1363530928,91.8032860825,95.6907216495,23107674,0.0,1.0
DIS,2020-03-31 00:00:00+00:00,96.6,103.16,96.16,100.22,21531677,96.2887886598,102.8276546392,95.8502061856,99.8971262887,21531677,0.0,1.0
DIS,2020-04-01 00:00:00+00:00,94.92,97.4,92.56,93.5,18287235,94.6142010309,97.0862113402,92.2618041237,93.1987757732,18287235,0.0,1.0
DIS,2020-04-02 00:00:00+00:00,96.97,97.26,94.2,94.2,13089429,96.6575966495,96.9466623711,93.8965206186,93.8965206186,13089429,0.0,1.0
DIS,2020-04-03 00:00:00+00:00,93.88,96.92,92.71,96.31,14805542,93.5775515464,96.607757732,92.4113208763,95.9997229381,14805542,0.0,1.0
DIS,2020-04-06 00:00:00+00:00,99.58,100.19,94.52,97.26,20386189,99.2591881443,99.8672229381,94.2154896907,96.9466623711,20386189,0.0,1.0
DIS,2020-04-07 00:00:00+00:00,101.24,105.89,100.25,104.86,22862690,100.9138402062,105.5488595361,99.9270296392,104.5221778351,22862690,0.0,1.0
DIS,2020-04-08 00:00:00+00:00,101.07,102.35,98.65,100.53,21899762,100.7443878866,102.0202641753,98.3321842784,100.2061275773,21899762,0.0,1.0
DIS,2020-04-09 00:00:00+00:00,104.5,107.99,103.53,107.92,31447251,104.1633376289,107.6420940722,103.1964626289,107.5723195876,31447251,0.0,1.0
DIS,2020-04-13 00:00:00+00:00,103.5,104.87,99.61,104.71,17290638,103.1665592784,104.5321456186,99.2890914948,104.3726610825,17290638,0.0,1.0
DIS,2020-04-14 00:00:00+00:00,106.03,107.64,103.9,105.5,19841446,105.6884085052,107.2932216495,103.5652706186,105.1601159794,19841446,0.0,1.0
DIS,2020-04-15 00:00:00+00:00,103.37,104.88,102.7,104.39,14135145,103.0369780928,104.5421134021,102.3691365979,104.0536920103,14135145,0.0,1.0
DIS,2020-04-16 00:00:00+00:00,102.02,103.72,100.89,103.53,17832840,101.6913273196,103.3858505155,100.5649677835,103.1964626289,17832840,0.0,1.0
DIS,2020-04-17 00:00:00+00:00,106.63,106.79,104.35,106.21,17897695,106.2864755155,106.4459600515,104.0138208763,105.8678286082,17897695,0.0,1.0
DIS,2020-04-20 00:00:00+00:00,102.26,104.86,102.0,103.58,16984734,101.9305541237,104.5221778351,101.6713917526,103.2463015464,16984734,0.0,1.0
DIS,2020-04-21 00:00:00+00:00,100.54,101.51,99.13,100.01,16077469,100.2160953608,101.1829703608,98.8106378866,99.6878028351,16077469,0.0,1.0
DIS,2020-04-22 00:00:00+00:00,100.99,102.63,100.89,101.8,11461889,100.6646456186,102.2993621134,100.5649677835,101.4720360825,11461889,0.0,1.0
DIS,2020-04-23 00:00:00+00:00,101.0,102.53,99.46,100.65,17115301,100.6746134021,102.1996842784,99.1395747423,100.3257409794,17115301,0.0,1.0
DIS,2020-04-24 00:00:00+00:00,101.19,101.92,99.52,101.78,13610369,100.8640012887,101.5916494845,99.1993814433,101.4521005155,13610369,0.0,1.0
DIS,2020-04-27 00:00:00+00:00,106.06,106.52,101.61,102.0,15509332,105.7183118557,106.1768298969,101.2826481959,101.6713917526,15509332,0.0,1.0
DIS,2020-04-28 00:00:00+00:00,106.21,110.06,105.98,108.79,16492826,105.8678286082,109.7054252577,105.6385695876,108.4395167526,16492826,0.0,1.0
DIS,2020-04-29 00:00:00+00:00,112.25,112.7,108.56,109.94,20107833,111.8883698454,112.3369201031,108.210257732,109.5858118557,20107833,0.0,1.0
DIS,2020-04-30 00:00:00+00:00,108.15,110.31,106.86,109.44,18618737,107.8015786082,109.9546198454,106.5157345361,109.0874226804,18618737,0.0,1.0
DIS,2020-05-01 00:00:00+00:00,105.5,106.91,104.47,106.36,13201794,105.1601159794,106.5655734536,104.1334342784,106.0173453608,13201794,0.0,1.0
